sep = ,
"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","FRA","France","2008","2008",112.6,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","FRA","France","2009","2009",111.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","FRA","France","2010","2010",113.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","FRA","France","2011","2011",111.8,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","FRA","France","2012","2012",111.3,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","FRA","France","2013","2013",110.5,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","DEU","Germany","2000","2000",94.5,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","DEU","Germany","2001","2001",97.9,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","DEU","Germany","2002","2002",99,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","DEU","Germany","2003","2003",98,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","DEU","Germany","2004","2004",96.7,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","DEU","Germany","2005","2005",97,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","DEU","Germany","2006","2006",99.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","DEU","Germany","2007","2007",102.5,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","DEU","Germany","2008","2008",101.3,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","DEU","Germany","2009","2009",102.6,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","DEU","Germany","2010","2010",101.9,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","DEU","Germany","2011","2011",103.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","DEU","Germany","2012","2012",101.8,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","DEU","Germany","2013","2013",101.6,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","GRC","Greece","2000","2000",120.8,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","GRC","Greece","2001","2001",115.3,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","GRC","Greece","2002","2002",113.9,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","GRC","Greece","2003","2003",117.8,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","GRC","Greece","2004","2004",117.3,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","GRC","Greece","2005","2005",114.5,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","GRC","Greece","2006","2006",113.6,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","GRC","Greece","2007","2007",115.1,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","GRC","Greece","2008","2008",111.9,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","GRC","Greece","2009","2009",113.3,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","GRC","Greece","2010","2010",112,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","GRC","Greece","2011","2011",109.6,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","GRC","Greece","2012","2012",108.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","GRC","Greece","2013","2013",108.8,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2000","2000",91.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2001","2001",88.8,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2002","2002",89.1,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2003","2003",87.3,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2004","2004",90.6,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2005","2005",90.6,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2006","2006",90.4,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2007","2007",87.3,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2008","2008",86.5,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2009","2009",85.1,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2010","2010",81.5,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2011","2011",81.9,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2012","2012",80.7,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2013","2013",78.9,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2000","2000",123.7,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2001","2001",121.4,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2002","2002",127.8,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2003","2003",129.5,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2004","2004",127.3,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2005","2005",129.3,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2006","2006",134.7,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2007","2007",138.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2008","2008",134.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2009","2009",134.4,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2010","2010",131,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2011","2011",131.8,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2012","2012",134.1,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2013","2013",133.5,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2000","2000",116.3,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2001","2001",120.5,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2002","2002",116.6,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2003","2003",116.9,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2004","2004",117,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2005","2005",113,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2006","2006",114.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2007","2007",111.6,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2008","2008",112.3,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2009","2009",111.6,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2010","2010",111.7,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2011","2011",108.1,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2012","2012",105.9,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2013","2013",110,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ITA","Italy","2000","2000",113.9,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ITA","Italy","2001","2001",113.7,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ITA","Italy","2002","2002",113.1,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ITA","Italy","2003","2003",111.7,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ITA","Italy","2004","2004",112,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ITA","Italy","2005","2005",111.4,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ITA","Italy","2006","2006",110.9,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ITA","Italy","2007","2007",110.7,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ITA","Italy","2008","2008",110.6,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ITA","Italy","2009","2009",112,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ITA","Italy","2010","2010",111.7,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ITA","Italy","2011","2011",109.9,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ITA","Italy","2012","2012",109.1,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","ITA","Italy","2013","2013",108.5,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","JPN","Japan","2000","2000",96.4,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","JPN","Japan","2001","2001",96.7,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","JPN","Japan","2002","2002",94.4,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","JPN","Japan","2003","2003",94.4,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","JPN","Japan","2004","2004",91.8,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","JPN","Japan","2005","2005",92.4,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","JPN","Japan","2006","2006",90.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","JPN","Japan","2007","2007",90.7,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","JPN","Japan","2008","2008",89.1,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","JPN","Japan","2009","2009",87.1,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","JPN","Japan","2010","2010",87.6,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","JPN","Japan","2011","2011",87.4,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","JPN","Japan","2012","2012",88.6,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","JPN","Japan","2013","2013",87.7,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","KOR","Korea","2000","2000",87.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","KOR","Korea","2001","2001",87.5,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","KOR","Korea","2002","2002",88.9,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","KOR","Korea","2003","2003",89.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","KOR","Korea","2004","2004",87,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","KOR","Korea","2005","2005",87.6,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","KOR","Korea","2006","2006",90.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","KOR","Korea","2007","2007",91.1,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","KOR","Korea","2008","2008",93.1,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","KOR","Korea","2009","2009",91.9,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","KOR","Korea","2010","2010",91.6,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","KOR","Korea","2011","2011",97.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","KOR","Korea","2012","2012",95.6,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","KOR","Korea","2013","2013",96.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2000","2000",99.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2001","2001",107.5,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2002","2002",106.3,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2003","2003",108.1,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2004","2004",108.1,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2005","2005",110.1,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2006","2006",109.8,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2007","2007",108.7,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2008","2008",108.2,,
